,reviewID,reviewContent,flagged
41064,qX0fZcIPYQ7D8NmZtV28Cg,"I finally tried lunch at Fox & Obel last week and absolutely loved the place. First of all, I need to go back to check out their cheese selection because I glanced at a few very delicious-looking ones! I only had the Tomato Basil soup with crusty roll for an early lunch. The soup wasn't as creamy as I usually have it, but it had a nice fresh roasted flavor to it. The roll tasted like it just came out of the oven. Slathered on some butter and it was the perfect accompaniment to the soup. I'll have to go back to try more from their menu, and also to shop a bit in the store section. Overall a really cute, quaint place. Reminds me a lot of places in Europe!",N
30253,F4r2UWskHlHvJ90kABcw4w,I've been here before and the food was banging. love they choice of appitizers they were hard to choose from to eat. like to come here again.,N
6428,alj4a258bsX7pB0yRiTqWg,"Miss Hannah D. was craving some red meat and was especially craving meat from Wildfire so on a snowy night we ventured over to Wildfire. Prior to my meeting with the fire I had heard good things and after reading the reviews I went in with mixed feelings. I don't eat a lot of steak or red meats so I wasn't sure what I would order. I followed the lead of my trusty sidekick and ordered the petite trio. However I got jumbo lump crab and some sauce on mine and also go a side of mashed potatoes. My tators were to die for and my steaks were pretty good to. However the ""jumbo lump crab"" was not so jumbo or lumpy. Made me kind of sad. Hannah ordered a twice baked potato with was quite easily as big as her head! Size doesn't scare this girl she quickly sank her teeth into it. We also opted for dessert, however, after receiving it we also received a small present we weren't expecting. No matter we returned it and received a nice credit on our bill. The manager was very apologetic but I just couldn't stomach anything else. Our martinis were very good but service was a little on the slow side. It seems that our waitress paid attention to everyone around us more than she did us. (Did that make sense) All in all the food was pretty good but I was expecting something more. I didn't find the magic this time.",N
40370,3nYfrxVH8VOGaXa55aW-GA,"Amazing breakfast. It's really nice inside, and the people there were wonderful. Get a skillet and a cup of coffee--sureshot way to cure a hangover...",N
25261,1-8nU5B040gmbGTpnfhltA,"I agree that Irazu is way over rated! Sure, the food was dease, but not anywhere near a fine dining experience...and I'd be happy to take my $35 bucks elsewhere. Speaking of bucks, the place is CASH ONLY but there is an ATM inside. It seemed more fast food take-out than sit down restaurant. Maybe people are billing it wrong? The tortilla chips were sopping in grease, the ""chef's favorite"" Chicken Tiko was good, but nothing more than chicken and pepper shish kabob sans kabob. I loved the fried plantains but that's hard to mess up...and those oatmeal shakes you hear so much about...more like Horchata blended with ice and nutmeg...tasty, but not what I expected. Overall, the place is a Costa Rican version of La Pasadita...good for greasy burritos and tacos. And since they are NOW delivering, I might use this to sop up the next booze infused night.",N
20434,YbJ,"Good, but not worth the hype. Food is solid, but what went above and beyond were their churros and chocolate drinks, which were unlike anything I've ever tried here in San Francisco. One thing worth mentioning -- the hot sauce from the roasted sucking pig tostada almost put me in the hospital...I LOVE hot sauce, and have never had an issue before, but I was seriously having complications. Hopefully it was just an overly spicy batch, but if not, they definitely should give some sort of heads up.",N
36142,-DI7MksPjhZS-g4m3,"I really liked this place. We had 4 adults two babies. All of the food was good, the only real critique I have is that the croque madame came on a french toast -like bread & it just didn't seem quite right. Everyone else had fritattas and they were accommodating for one of our friends with a gluten and dairy allergy. Would like to go back sometime and try the cinnamon roll french toast. Good service, good coffee & big windows so it is well lit.",N
47769,zVlgG0CzU,"I've had huevos rancheros done a bunch of ways. M&H comes baked in a ramekin. There's something comforting about it visually. Overall, I really liked the no fuss atmosphere, the good value for the money (unless you order juice, which is always overpriced anywhere you go), and the freshness of the ingredients. Also, not having to wait more than 5 minutes made this trip worthwhile. Otherwise, waiting for brunch makes me uber grumpy.",N
3298,Ah0xcEc2yztr0MV8Gl5Nqw,"we ordered the whole chicken, plain jane. my husband isn't a saucy type of guy. accompanying our KFC were fries and a burrito with korean beef. the burrito was forgettable. the flavor just didn't work for me. the chicken was hit and miss depending on the piece. some were dry and others were fairly moist. the fries were hot and crispy, but nothing special either. i think we should have ordered the wings. besides that, crisp is in a hip little area called lake view. by the time my husband and i finished dinner, all of the stores were closed. we would visit again to try the wings if we're ever in chicago.",N
5232,7X02Ispca62u38BkbEG4Kw,"I'm so glad I'm only a metaphorical (foodie) piggy, or else I would definitely be scared of this place! Randomly spotted this restaurant as Liz K. and I were walking Michigan Avenue. When we entered, I definitely knew this would live up to its name. We weren't that hungry, so we ordered the following: Charred Cauliflower, Toasted Breadcrumbs, Cornichons and Parsley- SO delicious! It was pretty salty, but I loved that the charr brought new flavor to the cauliflower. I definitely have never enjoyed the usually bland veggie than I have at Purple Pig! Milk Braised Pork Shoulder with Mashed Potatoes- My friend said that it was ""life changing""...it was definitely delicious! The pork was seriously the most moist, pull-apart goodness that I have ever had. I'll never look at pork the same ever again :) Props for an affordable price point. College-wallet friendly yes! The service was super amazing. Our waitress checked in on us often and was very friendly and genuine. 25% tip for you! Need a break from all that walking/spending your cash? Step into The Purple Pig for a bit, and you won't be disappointed :)",N
63709,zxiwZC-YLzPQ28yHSm4txQ,"I ate here once about four years ago and remembered being very full and happy, so my fiance and I ate here again last weekend. They must have been terribly understaffed, because waiting was pretty much how we spent most of our time. Good thing we're in love. We were quoted a 30-minute wait time, which we were OK with; we went for a walk and got a bottle of wine. When we got back we were told another 20 minutes, and by the time we actually sat down it had been a total of 60 minutes. First rule of hostessing - overquote your wait time, never underquote. People get impatient. I've worked in restaurants, so I hate to be one of those people that tries to do the hostesses job, but it's frustrating to wait an hour when there are four empty tables in plain sight. The server was friendly but the kitchen was very slow, and while the food came out tasty, in the end it just wasn't worth all the hype. We left there saying that was pretty good, but let's never come here again.",Y
18349,NZ16V33BPVit6Y2ha0n1ag,"As a big fan of Indian, we decided to take a long walk to this place based on the recommendations in Yelp... and we were NOT disappointed! We were seated quickly in a nice booth and promptly served cold water which hit the spot after a long day of tracking around Chicago. From my vantage, I got to watch the Chiefs in the kitchen preparing breads and other items in the ovens - nice. After I opened the menu, I was totally overwhelmed!! There are more than 300 items on the menu, so you can be adventurous if you feel in the mood. Doing the buffet, as others have recommended, is probably the way to go if it is available. For our dishes, I had Eggplant Tamarind and my partner had Chicken Palak with a Mango Lassi. The kid had an order of Chicken Dumbiryani. All dishes were OUTSTANDING executions! Mine was not too spicy and the eggplant was cooked to perfection! Our water glasses were constantly filled and they promptly cleared away the dishes when we finished. Also, they brought hot towels at the end of the meal to clean our hands - a nice touch and something I've not seen before here. If you want some of the best Indian food in Chicago, give this place a try. Enjoy",N
35236,nI,"OK, so, at the beginning of this year, I became a reluctant vegetarian. I miss bacon A LOT. I miss encased meat products. I miss thick juicy steaks and baked chicken. This Thanksgiving, I am sure I will miss my great grandmothers gizzard gravy that I have eaten every year for the last  #*^%* years... but, more than any of those things I miss corned beef. Corned beef is delicious -- it's fatty, fleshy, pickled meaty goodness -- and I love it... errr.... loved it. I thought I would never eat corned beef again, and then we found The Chicago Diner. Now, we did go at about 3 in the afternoon, so we had no trouble getting a seat or parking, but that part of town is usually a bitch to park in or around, and I can see how if the Diner got even a little rush, it could be incredibly uncomfortable to wait for seating there. I ordered the Reuben, my hubby had the Polenta Lasagna. My Reuben was as good as any real meat reuben I have ever had-- maybe even better than many. As a side, I ordered tortilla soup: FANTASTIC flavor! The portions were tremendous. I was SO SO happy. The Lasagna, on the other hand, was really just a huge chunk of polenta (a peasant food that, for some reason restaurants charge an assload for -- here it was 12.99, kind of ridiculous) with herbed butter, on a bed of greens, topped with squash, zucchini, and purple onions...*yawn*. He ate it because he was really hungry but I probably wouldn't have. For desert we spilt  a piece of AMAZING chocolate pumpkin cheesecake -- so good it made me want to stand up on the table and sing. The bill was $31.00. Kind of high for a late lunch that does not involve the slaughter of another creature (which would have been much cheaper!) but worth it, I think. I love this place. Not a day goes by that I don't think about that sandwich I had. Dear Faux Reuben, Most Cleverly Disguised Bean of Soy, I will return for you again some day, My Love -- someday soon.",N
34845,Ugynkbtx,It was good and it's nice to see a breakfast place in Bridgeport!  It's very organic which I didn't know until I attempted to order a Diet Coke!  The teas are great and the omlettes are yummy!,N
26246,ooA4XUPoMu9yqK3utm,"Gird your taste buds and get ready for something really... different. With things on the menu like sea cucumber (and no, it's not a vegetable) or Jellyfish food is an adventure once again! I had a great time at this restaurant, going with a group of friends and ordering all separate dishes, putting them in the center of the table and enjoyed the myriad of different foods. The chilly fish was delish, the vegetable soup was a little salty (but good), the duck's tongue was... I've never had duck's tongue before so I'll say it was an experience, and for the less adventurous, the Mongolian beef and garlic chicken was really good too (weak in the knees). the service is OK, but the presentation is out of this world... or at least out of this country. I would suggest that you get there early or reserve a seat because they get packed! If you are driving, there is only street parking so be careful where you park.",N
38616,3wJVpmHssO5n53ooFK1KOA,"I went with a group of about 14 friends last Wednesday. We had reservations and had requested that 2 ducks be set aside for us. Service from the start was quite slow. It's a huge restaurant and they did seem to be quite busy with a large group in the back. It took them quite awhile to get to us and to take our orders. We asked to have an additional duck added to our order. After about 20 minutes (some people had food already) they came out to inform us they had no extra ducks. This would have been fine if they had told us this initially, but at this point we were all quite hungry after watching some of our friends finish their food. When the ducks did finally come out they were delicious. It was my first time with duck and I really enjoyed it - particularly the fried rice. It's BYOB but with a corkage fee as they have a full bar there. Aside from the service issues, the food was all quite good and I will go back, but with a smaller group and ensuring that we requested the exact number of ducks ordered.",N
1579,ePWAwUeWq7mKmyT6WbQn1A,"Finally went to Hot Dougs after months of anticipation and a drive-by a few weeks ago when we decided the line was too long and we were too hungry to wait.  Went this past Sat, showed up at 11:30am and the line was twice as long as what we had previously witnessed!  Nevertheless, we were determined to stick it out.  It was exactly 2 hours from the time we got in line to the time the dogs were in my mouth.  2 HOURS!!!  I wouldn't wait that long for anything else (like a burger at Kuma's) but Dougs Dogs are unique, hence worth the wait for this experience. We had the rattlesnake dog (FAVE), foie gras/duck sausage dog (WORST, almost wanted to spit it out!), smoked debreziner (small red sausage that was really tasty with the toppings) and a corndog (best i ever had).  Also the much acclaimed duck fat fries which were 100% disappointing!  DO NOT waste your time in line on a Fri/Sat just to try these fries, it is NOT worth it!  McDonalds has better fries!  Seriously, they weren't even salty and had no flavor, they were just maybe a little crispier than other fries.  Nothing special at all.  However, I didn't want to waste stomach space on fries anyway since we had 4 dogs between 2 people, so I was fine without them!! Hard to choose from all the specialty dogs, wanted to try them all.  If I ever go again, will go with a larger group so can sample more dogs.  I doubt I'll make it to Hot Dougs more than once a year just cuz of the crazy wait involved, but it is definitely worth going to check it out even just once. PS: they ONLY ACCEPT CASH.  i don't know if this is common knowledge, but i surely didn't know...good thing my bf always has cash on hand!  There is no ATM around so you'd be screwed after waiting in line for hours if you weren't prepared.",N
7767,hi5uWGPHCY,AHHHHH.... So amazing!  Eat here!  Yummmmmy...everything I had was amazing and they have great wine!,N
59189,zbbRNtKd_d_5DwcVCTxKwg,"Yumm yumm yummmThe big bad wold huffed and puffed and got the best wine and swine meal ever!!!I love love love this restaurant, i have been there maybe 7 time know and will continue to go! The beet salad, the eggplant and bread dish and he chicken thigh is sooo good, as well as all the other dishes i had but cant remembe the names for were delicious too. I love the decor i feel like im back in spain even though i would classify the restaurant as meditereanan tapas. regardless a must try in chicago!!",Y
61520,3LzBqb8SWwsLFLMR8sgZ_Q,"I'm giving it two stars for the environment they have created inside not for the service or the food. Now to the food, first off my order was messed up and instead of turkey I got lamb, I don't see how that could have been done. Secondly it took unusually long for the food considering it's just ONE crepe.There was no apology as to the mess up in the order. I went to the place hoping to make it one of my favorite spots after reading so many good reviews but sadly I will not be going there again.",Y
28275,kpPDcHqFrrmvHxoSj2k9fw,"Put a Fork in Me, I'm Done. Like, Fo Realz, Yo. I had some seriously weird dreams and very twisted thoughts after (over)eating here on Friday night. Example... I started having these horrible visions that because my stomach was so stuffed that my belly button would become and outtie and under the stress of of my tights, I'd hook the spandex on my busted belly button and get a run in my stockings. Yeah, I know... pretty messed up, right? That's how much food I ate. Anyway, I took the BF here for a taste of romance and since I can't offer to cook for him because of my less than stellar cooking skillz, I figured I could sort of play this off. We had never done fondue before so it was defo a learning experience. The food was all delicious, our servers and even bus boys were entertaining and really went above and beyond to make sure we had a great night. We enjoyed the cheese appetizer, the BF got the scallop meal, I got the veggie meal (which I will say is overpriced for just a handful of veggie pieces- FYI), and we got the dessert plate full of marshmallows, pound cake, grapes, apples, strawberries, and pineapple, and a pitcher of sangria. We enjoyed everything but overall, I think it will likely be my last venture into fondue... well, maybe I'd be up for just an appetizer int he future but, the thing is, I'm a lazy person and the kind of person who just likes to enjoy the actual eating portion of dinner, not the cooking. The whole date reminded me of the time I thought it'd be cute and fun to go rock climbing on a date... until I realized how much f*cking work it is. It was all just very stressful and sh*t kept falling off my skewers, I kept having to try and fish things out of the oil, Operation style, with the skinny azz skewers. It just helped me realize that cooking, in any capacity, is not my thing. It is romantic though. The lighting, the decor, the curtained booths... it would have totally set the tone if I hadn't eaten so much that even I was scared to see myself naked as I changed into my PJs that night. I'd say it's a great place to stop for an appetizer plate before a movie but not something I'd want for a full meal before a date. Between all that cheese and oil, I thought I'd have to be rolled outta there. Seriously, if there had been a fire, I wouldn't have been able to get out in time, I was moving so slow after. I'd say, for romance, this place is best in moderation... otherwise you run the risk of getting impregnated with a food baby, like me,",N
60792,HNP0qUGorsYNWUfBrdZELA,"I went to Sprout with 2 of my girlfriends on Sat night and it was FANTASTIC.  I'm an avid Top Chef fan so I had *expectations* --and shockingly, our experience surpassed them!  We did the 3 course prix fixe ($60) which is really the way to go as the pricing will end up about the same as if you did it a la carte, and you get the additions between courses of shaved ice / sorbet, a cheese course (which was a delicious take on a croque monsieur) with a wonderfully paired sauv blanc.  I had the licorice salad, rabbit pierogis, & the butternut dessert with whiskey gelato.  Everything was well prepared, presented, seasoned, and interesting.  Different in a GOOD way.  We also brought our own bottle of wine and paid a $15 corkage fee -a fantastic option as well.  I will *definitely* be coming back to Sprout!  The location is a bit odd, but it's well worth the trek.  Recommended 100%!  Worth the $$$ if you're a foodie!",Y
15011,KoTUEy53B4fOvLM3,"If you want to get down, and not be teased by the menu, do not go on the week days. My first trip to Glens diner was good, but nothing noteworthy. This was because their weekday menu lacks most of the GREAT things they have to offer. Can't even get some good ol' biscuits and gravy on a thursday morning! c'mon! Well, this weekend things were different. I walked up the Glen's diner Sunday morning with the eye of the tiger. Victims this trip were the corned beef hash and eggs, and blue star crab cake benedict.  Corned beef comes out, and I'm like ""what the, where's the eggs"". They were hidden under REAL corn beef AND real diced potatoes. It was very good. Nothing mind blowing, but  the use of real fresh ingredients is ALWAYS a plus. I have actually never seen real chunks of corned beef used. woohoo! Add some hot sauce and pepper to kick it up a notch. Crab cake benedict was very good as well. When it came out, it looked kind of small, but I was barely able to finish it. Crab was fresh and flavorful, but they could be a bit more generous with the  hollandaise. I heard the mimosas are the booooomb, and they looked to be very good also. Key ingredient, triple sec. They come with your own personal bottle of bubbly too (very small, don't get excited). I opted to pass on the booze though. womp womp. Great place. lots to try, everything looked good. outdoor seating in a plus, maybe even a must.",N
27891,hiXjUmxNCEM7HF0xLDuKfw,"I'd never had real Chicago-style pizza before, so I was determined when I finally stepped foot for the first time in the Windy City. Some laborious Yelp research indicated to me that Pequod's has the best in town, so it was off to Pequod's we went. I almost wish I didn't experience this, because now I'm a full-fledged addict and, of course, can't find anything that matches it at home in San Francisco. Their menu said something about never cleaning the grease off their cast iron skillets, so the crust crisps perfectly and caramelizes the cheese in this way that just makes you want to cry. I don't know how it works... black skillet magic? We stuffed our pizza with hella meat toppings like real Chicagoans (who don't say hella) and I think I passed out in a food coma at like 9pm that night. Party animal!",N
38463,3qKTb0Mg7MRRj1Nm3sTI3g,"This is my favorite sushi place! The seating area is small, but the delicious food makes up for it any day! Everything from the miso soup, to the edamame, as well as sushi is exactly to my liking. The happy-hour offer on Sunday and Monday, as well as the BYOB option, makes this place ideal for frequent visits on on a budget.",N
7398,sbHIru7za0j7apRvkWAnDA,"This restaurant is great! Great food, great ambience, great service! Although it may get really packed during  weekends, I suggest always making a reservation. great date place too! Coming back for our anniversary soon!!",N
1223,IAFfjMOR-oGWFQBL4sTwmA,The dogs get 5 stars. Doug himself gets 6!,N
25799,DCb,"The place is delish!  They give you way too much food so be prepared to unbuckle your belt.   I would come back here again just for the legendary oatmeal shake with milk.  No additional flavors needed.  It tastes like an icy horchata... much better than horchata though.   Wasn't too big of a fan of their salsas, as i like mine a little bit chunkier but still delilsh.  Good intro to costa rican food, as i've never had it b4!",N
44032,rvfevdWlbZs-JSmFHgGFNw,"This was the best meal I've had in Chicago in a LONG time.   It's taken me a while to make my way over to Longman & Eagle, but I'm glad that I finally did.  I am basing my 5 stars on the food and beverage selection alone. When we arrived, my boyfriend and I were in a celebratory mood and wanted to have some tasty food, good drinks, and just have a fun time.  After drooling over the menu for a few minutes, the waitress came over and we started off with a drink order.  We ordered a $15 sour beer (the name escapes me) expecting a 750ml bottle to share.  Turned out to be a normal sized beer so we sent it back because come on, who spends $15 on a regular ol' beer?  I think she was annoyed with us from then on, but that didn't stop our experience from being great. We started with the buffalo frog legs which were the let down of the meal.  They tasted just like buffalo wings paired with some sort of airated blue cheese.  They were fine, but I regret not getting the meatballs and polenta to start. Since everything on the menu sounded amazing, we decided to order and share 3 small plates for our meal.  Great decision.  We got to try lots of great food - great quality, expertly prepared, delightful dishes. They had one dish come at a time which was just perfect.  We got the Seared Maine Scallops first and they melted in my mouth.  I wish there were more!  But minutes after we cleaned that plate came the Quail and Dumplings.  Delightful.  The best dish came last - which was a recommendation from the waitress.  I never thought I'd say that I loved me some pig head, but holy smokes this dish stole the show.  If you go, you MUST try the tete du Cochon.  You will not regret it.  Wow, it melted in my mouth, the 5 spice mustard sauce was so good that I want to sneak in at night and steal the recipe.  Wow, just wow. We had a little room left so got some dessert.  Another suggestion of the waitress, the banana bread pudding (not sure if that is the exact name) but this dessert was the perfect end to a perfect meal.  I told the table next to us that they had to order it. I dig this place.  The dining room is the perfect size, the staff is friendly enough, you can see the barage of chefs working in the open kitchen, they carry a good drink menu (with much more than just whiskey), and amazing food.   If you want a really good meal, check this place out.  You will leave happy.",N
63357,g2le2t44O2s2nJJiAt5H-Q,"I had a wonderful experience at Little Bucharest Bistro. The live music is magnificant and sets a very intimate and lively atmosphere. The owner, Branko, is extremely friendly and personal with all of his customers, in addition to his hard-working staff.  Everyone in the restaurant seems to be having a great time everytime I go there. The new menu is delicious - my favorite item on the menu is the vegatarian goulash. I highly recommend going to the Little Bucharest Bistro!",Y
32586,xlvhvhTVggkNSLaUFxKckQ,"I went here for dinner on a Wednesday night, and it was still packed full and lively.  Our waitress was incredibly nice and knowledgeable; she knew about every dish and was enthusiastic about the specials.  We got a guacamole (delicious!) and taquitos appetizer.  My only quarrel with the appetizers is that they are very small.  Small even for appetizers.  There was enough guacamole for about 10 chips TOPS.   I had the catch of the day for dinner, a delicious white fish with an absolutely FABULOUS sauce...I'm talking lick off the plate good.   The food was great, the service was great, as was the atmosphere.  The price is not bad for what you get.",N
45739,aX1Uog4IvUqGNlzdlQ5sXw,"Since this review, I have had better pho at a better price. I love eating Pho after a nice long night of drinking. It's also a great winter time food. The soup is delicious and at a reasonable price. I've never had anything else from here but the Pho. They have a HUGE menu, though. I never bother reading anything except for the Pho page. I don't even get the appetizers. I go there for one thing and that's to eat Pho. Pho. Pho. Phooooooooooo. Plus they all wear the camouflage shirts which is awesome because.. ""Tank"" noodles...get it? oh and it's BYOB.",N
63996,h5gGIn9Hoah4R705seXjng,"Disappointed and Disgusted with Texas de Brazil in Chicago. Last week I visited Chicago for the first time and Texas de Brazil was one restaurant my husband and I wanted to have dinner at this exquisite restaurant. However, to our deception before even having a chance to enter through the main doors a gentleman (putting it nicely) standing by the door immediately blocked the entrance and refused to let us in the restaurant. This door person stopped us from entering and asked if we had reservations and of course being our first time in Chicago, we replied Do we need reservations to dine here? and the door person did not respond. He also gave us his fixed price menu and continued staring at us from head to toes. I know racial profiling law in Arizona is trying to be enforced by law makers; however, I didn't know the staff had taken it to that extend as well. Since the last time I check the color of money it's still GREEN and is still GLOBAL. Therefore, to all Latinos' beware when trying to eat at this restaurant. Overall, we loved Chicago! And hopefully if I ever go to Chicago again I hope not to see a sign at this establishment stating NO MEXICANS",Y
55974,V22DU5QE,"This place is good but not AS good as everyone had warned me about. I think it's because I measure how good a diner is by how good their pancakes are and I wasn't very impressed with Wishbone's cakes. The Denver Omelet I had was pretty good. Big chunks of sausage and the cheese distribution was perfect. Our waiter suggested next time to substitute the cheese with cream cheese.. it's supposed to be amazing that way. This place serves grits. Enough said there. This place does NOT serve corn beef hash. Enough said here. I really liked our server. I've actually been here twice and placed with the same server both times. He was pretty friendly, gave me free coffee.. 3 cups of free coffee. Downside of Wishbone is the long wait (especially weekends) and price. Food IS good don't get me wrong but I think I have had better for less.",N
45557,JAXlbeH1jvK6NCq,"We had one last Bonsoiree Groupon that expires at the end of the month. Yikes! Better hurry up and use it.  Better use it tonight! We arrived for our 5:00PM early bird senior citizen reservation and were sat at a table near the door. I'm pretty sure this was the first time I have ever sat in the dining room.  I love dining al fresco on their patio!  Then again when it's 15 degrees outside, I suspect the patio wouldn't be all too comfortable.  The interior space is minimal, but comfortable.  It's apparent that Boinsoiree's focus is what's on the plate and that's quite all right by me. On Sunday's Bonsoiree does a four and seven course ""no menu"" tasting menu.  We opted for the four ($45).  The first course was shell fish bisque with braised rabbit ravioli. The bisque itself was packed with flavor and surprising amount of heat.  The ravioli filling would have made Roger Rabbit want to eat himself.  It was rich and beautiful.  The only problem is that there weren't more of them.  The plate was garnished with sumac and some really yum-alicious caramel popcorn.  The second course was a mixed green salad with anchovies, cured salmon, beets, pickled rutabaga and a sweet-ish dressing.  It was well balanced and tasty. It wasn't a homerun, but a solid line drive in the gap.  To keep up with the baseball references, the third course was a no doubt 450 foot bomb over the center field fence.  It featured braised lamb shoulder, lamb sausage and lamb tenderloin with potato confit and melted leeks.  Each bite of lamb was better than the one before. Well seasoned, well balanced and just perfect for a cold winter night.  This dish was a beautiful fusion of heart y comfort food and sophisticated flavors.  To finish the evening we were served a raisin bread pudding with chocolate, hazelnuts and raspberries.   The service at Bonsoiree has always been excellent and this evening was no different.  We've had the pleasure of dining with Patric before and he's the best.  He's knowledgeable, super charismatic and makes you feel comfortable.  For the money, I'm not sure you can get a comparable meal with this level of service anywhere else in the city. The next time we go back it will be for the thirteen course menu.  Can't wait.",N
40000,sSzC13k2zXj1Bxb2lGZ5-A,"What can I say about this place? I am a breakfast junkie & try as many places possible in the city. What keeps me coming back to Meli is their quality of food. Whether your palette gravitates toward sweet/savory, you will find a dish you'll enjoy. Omelettes are excellent & well portioned, especially served with baby reds. Fantastic crepes,stuffed french toast & pancakes. Amazing honey butter & marmalades that accompany the yummy toast. Lavazza coffee they serve in unlimited quantities is GREAT. Service is ok, but it doesn't deter me from returning. Street parking is hit or miss & try to avoid peak hours. I've discovered anytime before 9:30am on the weekends have resulted in zero wait time for 2 people. Give it a try.",N
33823,wU5hd1Td0,"As stated before, super pricey, but as a special occasion, it's worth it. Ordered bone in rib-eye and split it with a friend...they split it into 2 plates for us which as a great surprise. Grill Asparagus was on par and what you would expect at a steakhouse. Order the Butter cake for dessert, it was recommended by Bill (our server) and was the best dessert on the menu. Service was top notch. Bill was knowledgeable and super friendly.",N
41763,ggY3LtM7ll4ROfLX0jfoyQ,"I was on vacation in Chicago for a few days this week, and insisted on real Chicago pizza.  My partner suggested Giordano's. It was a Thursday night, so I couldn't believe the crowd that was there.  I put my name in at the desk.  She told me to order my pizza at the counter on the right in exactly 35 minutes.  Then, by the time they had a table (probably 30 minutes later) my order came up.  Damned if it wasn't true, just like she said. If not THE best stuffed (deep dish) pizza I've ever had, it's close.  And service was very attentive when we got to our table.  But standing in the middle of that crushing crowd was no fun.  It's just a very popular place with a great system.",N
35120,ifpYMTQ5qf8J9hBoEwiKoA,"I've been going to the Chicago Diner since the 90's and am very sad to say they have lost most of their appeal. The menu has changed a lot and is now packed with processed food. The food is still okay, it's just not what it used to be. They used to have a delicious tofu scramble with tahini, soy sauce, sesame oil and sunflower seeds. They served it with a side of steamed kale and corn muffin. It was, in short, my favorite meal of the 90's. They have long since stopped serving it, and even their corn muffins are a different recipe now. Although I am sad about the slow decline of the Diner, I still do respect their long years of serving Chicago vegetarians. Also, they have very tasty desserts.",N
27827,obCqIOD0mP018hwbkg-T8g,"This month's dining excursion coincided with the arrival of some friends. Mercat a la Planxa, which features an Iron Chef, is a Catalonia-based Spanish Tapas place. We all went with the prix-fixe menu, which featured an amazing array of food. Our service throughout was exemplary, which is not something I have come to expect from Chicago eateries. The decor was rather over-the-top and somewhat 70's feeling, with a sunken dining room, making the bar and kitchen look elevated. The Chef Jose Garces was walking around, talking to the various tables throughout the night, which was very nice. Course #1: We started with a Bruschetta-esque entree on thick toasted bread. It literally hit all five tastes, and was of a sufficient enough portion that one slice was enough for several bites worth of this. I actually liked it a lot better than bruschetta, because it had an excellent array of spices on it. Additionally, they served very thinly sliced Chorizo sausage along with a light mustard, sliced yellow peppers, and gerkins. The chorizo was flavorful but not overpowering, and sliced so thinly that it didn't end up being filling. Also, they served us little dumpling-sized bits of a ""Spanish Omelette with Spinach, Potatoes, & Saffron Aioli"" -- this was just amazing, and even one of our friends, who truly hates spinach, ate this. It didn't actually taste very spinachy, but it was incredibly savory and while not particularly omelette-y, you could taste the eggs and potatoes very well. The aioli was a small dollop, but enough to be delicious. They also served us Manchego cheese along with a sherry/bacon powder sauce that I personally didn't like, but everyone else adored. Finally, they brought out fried pimientos de padrom, with salbixada and sea salt -- small green peppers with a very, very light mustard sauce. I'm pretty sure I ate half the allotted amount. Course #2:   We were served dates, wrapped in bacon, stuffed with crushed almonds, and then for the final decadence, a cheese fondue sauce was poured over the top. They then brought out ""Patatas Bravas"" -- spicy potatoes with spicy paprika aioli. Seriously, these were one of the best items of the night -- tiny little bundles of mmmmm. They served us ""Arroz con morels"" -- morel mushroom bomba rice, fava beans, green asparagus & lemon oil. An odd consistency, but seriously delicious. Then, they brought out ""Gambas al Ajillo"" -- simply, garlic in browned butter, served BOILING. The shrimp was hella hot, but sooo good in the simple butter. I used the toast the served it with to sop up the sauce, and would have poured it into my mouth directly if I could have done it and not looked like a TOTAL idiot. They served us a flatbread, ""Costillas de ternera"" -- beef shortribs, horseradish, parmeson and bacon. As one of our friends said in surprise, ""Hey, this has a bit of a bite!"" -- it was an incredibly complex bit of food in terms of taste, with a bit of spicy, a bit of tart, a bit of everything. SO GOOD. Additionally, they served us ""Conill amb chesnut"" -- braised rabbit agnolotti, Rosemary, Truffle-Chestnut Puree, and brandied cherries. This was very ravioli-i, with a very interesting foam on top (the puree) that had a lot more flavor than you'd expect. Course #3: For the main course, which doesn't have the awesome descriptions that the above head but does not take away the amazing quality of the food, we had: ""Colorado rack of lamb"", which I am pretty sure everyone at the table pronounced as the best lamb they'd ever had; Some sort of beef-related product (we can't figure out if it was skirt steak, short ribs, or what; we are pretty sure though that it was the short ribs; and prawns, which were served with heads and tails attached (though I pulled 'em off, 'cause... yeah.) And then there was dessert. Course #4: We had SIX types of sorbet (approximately 2 teaspoons of each): Turkish Fig, Dulce de Leche, Chocolate Peppermint, Milk Stout, Apricot, and Coconut. Chocolate croquettes with creme anglais (AMAZING) A chocolate mousse goopy thing with vanilla ice cream on a wafer An orange creme with some sort of citrus compote (that orange creme was something special) Rice pudding with another sort of creme and a citrus compote Finally, at the very very end, in a ""just one more little mint, Sir? it's wafer-thin!"" they gave us a pomegranate chocolate cookie thing that was about the size of my pinkie, and it was a wonderful end.",N
31006,nIdm8Yath-JyypF7mrhRfg,Very authentic food! Best mexican food in Chicago!,N
